timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751523.3937685,2.831042528152466,-0.8460556268692017,1.9745994806289673,-3.077144286930865,0.6,False,True,-0.5,1.4868071614282898,0.012700259685516357,1.8952064954010908,0.03883564444248311
1744751523.88167,2.816598653793335,-0.8278811573982239,1.9746230840682983,-3.0908460481945372,0.6021743390043562,False,True,-0.5,1.4724018186118684,0.01268845796585083,1.8981593966439556,0.05905802485729694
1744751523.882895,2.8019697666168213,-0.8084114193916321,1.974630355834961,-3.1011621017554187,0.6055087372464953,False,True,-0.5,0.7898711623265027,0.012684822082519531,2.1351382215658243,4.739576498437374
1744751523.8834593,2.782271385192871,-0.7807574272155762,1.9746893644332886,-3.121397179301184,0.6043273929325373,False,True,-0.5,0.7888166550636144,0.012655317783355713,2.1357421335954956,0.012078240593424994
1744751523.8838675,2.7722768783569336,-0.7661884427070618,1.9747710227966309,3.1376176094822177,0.607491005935316,False,True,-0.5,0.7876106218977288,0.01261448860168457,2.136434237426928,0.013842076628645117
1744751523.8842773,2.7522499561309814,-0.7360458374023438,1.9750946760177612,3.1242846269595863,0.6088721426999206,False,True,-0.5,0.7866625923842767,0.012452661991119385,2.1369793426857386,0.010902105176215926
1744751523.8846874,2.737093687057495,-0.7125900387763977,1.975435495376587,3.102352206510041,0.6110300688095146,False,True,-0.5,0.785720038873846,0.012282252311706543,2.137522227808412,0.010857702453463958
1744751523.885147,2.7217679023742676,-0.6883972883224487,1.975953459739685,3.076409646288459,0.6105977982650653,False,True,-0.5,0.7848032050199198,0.01202327013015747,2.138051189325446,0.010579230340681534
1744751523.8855565,2.7063300609588623,-0.6637037992477417,1.9765926599502563,3.0656061709762126,0.6117416609201628,False,True,-0.5,0.7837805346697649,0.011703670024871826,2.138642250648532,0.011821226461723455
1744751523.8859622,2.690762996673584,-0.6384145021438599,1.9774669408798218,3.0397123420945515,0.6130567580304229,False,True,-0.5,0.7828661519263682,0.011266529560089111,2.1391716552838482,0.010588092706322882
1744751523.8863678,2.669793128967285,-0.6042094230651855,1.97886323928833,3.0131571909279815,0.6132030459348663,False,True,-0.5,0.7819588837029006,0.010568380355834961,2.139697809663126,0.010523087585552204
1744751523.8867722,2.6539323329925537,-0.5781489610671997,1.980240821838379,3.0002473878314877,0.6150833907095131,False,True,-0.5,0.7810544721072241,0.009879589080810547,2.1402231706293766,0.010507219325015527
1744751523.88726,2.63791561126709,-0.5518513917922974,1.981724739074707,2.976758724354116,0.615677866726486,False,True,-0.5,0.7800974301806707,0.009137630462646484,2.140780044481281,0.011137477038083429
1744751523.88785,2.621777057647705,-0.5252482891082764,1.9832829236984253,2.9480555047335137,0.6914042122802577,False,True,-0.5,0.7788464074624568,0.008358538150787354,2.1415094389479203,0.014587889332791093
1744751523.8883185,2.6055126190185547,-0.49838533997535706,1.984958529472351,2.9384019636410774,0.7070737031302246,False,True,-0.5,0.7777079688636135,0.007520735263824463,2.1421746360955054,0.013303942951701231
1744751523.9088535,2.5781033039093018,-0.45301178097724915,1.987884283065796,2.9109610818014233,0.7258478345692962,False,True,-0.5,0.7312621439377076,0.006057858467102051,2.170532336164458,0.5671540013790555
1744751523.9438493,2.5615642070770264,-0.4255557954311371,1.9896361827850342,2.879565081692485,0.7480007233412529,False,True,-0.5,0.6503990682038292,0.00518190860748291,2.226195362460746,1.1132605259257566
1744751523.9767823,2.544992208480835,-0.3980579674243927,1.991385579109192,2.857269197574553,0.7744652946642063,False,True,-0.5,0.5724240239155287,0.004307210445404053,2.288763864796147,1.2513700467080202
1744751524.01191,2.522786855697632,-0.3613090515136719,1.9936583042144775,2.8483152716143008,0.791077511140996,False,True,-0.5,0.4875969165072283,0.0031708478927612305,2.368752681956656,1.5997763432101753
1744751524.0447166,2.5060019493103027,-0.33387091755867004,1.9952036142349243,2.8319551418120037,0.8078782727431504,False,True,-0.5,0.4070330571695327,0.002398192882537842,2.4583334679188313,1.7916157192435112
1744751524.0757143,2.489151954650879,-0.3066796064376831,1.9967093467712402,2.81598695164389,0.8242843603779213,False,True,-0.5,0.33008960547596655,0.0016453266143798828,2.558094823395178,1.9952271095269314
1744751524.1095023,2.472249984741211,-0.279825896024704,1.9982256889343262,2.8090781207114843,0.8395410877852549,False,True,-0.5,0.2455955836469394,0.0008871555328369141,2.685016911231922,2.5384417567348816
1744751524.143613,2.4553399085998535,-0.253603458404541,1.9998269081115723,2.794676713075044,0.8525562464094647,False,True,-0.5,0.15986660586424709,8.654594421386719e-05,2.832131734563083,2.9422964666232234
1744751524.1794724,2.438408136367798,-0.22797654569149017,2.001703977584839,2.7834860131917836,0.8322046020735531,False,True,-0.5,0.07201868943635589,-0.0008519887924194336,2.998539159288029,3.328148494498917
1744751524.2114372,2.4215126037597656,-0.20314621925354004,2.003671646118164,2.7792454752235405,0.8322064760486539,False,True,-0.5,-0.010816540406126077,-0.0018358230590820312,-3.1199629465200984,3.293664027429171
1744751524.2424026,2.404642343521118,-0.17940384149551392,2.005707263946533,2.774398844004894,0.8413778488790917,False,True,-0.5,-0.08837545926491666,-0.0028536319732666016,-2.966648603687205,3.0662868566578716
1744751524.2773116,2.382188081741333,-0.14946582913398743,2.008427381515503,2.7689702531759353,0.8356650814404807,False,True,-0.5,-0.1750126554539646,-0.004213690757751465,-2.804895285687991,3.2350663599842733
1744751524.3092375,2.3653438091278076,-0.1284649670124054,2.0105066299438477,2.7692327113645936,0.8341896314606101,False,True,-0.5,-0.25349012648044655,-0.005253314971923828,-2.672376448026126,2.650376753237307
